regime,seed,round,method,training_events_consumed,accuracy_pct,macro_f1_pct,auc_pct,accepted_clients,evidence_status,model_boundary
Edge-IIoTset-calibrated,11,12,TrustAgent-IIoT,2880,98.19444444444444,98.1129140416077,98.80559339541506,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,13,FedAvg,3120,95.19444444444444,95.12478883957661,96.91794861399937,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,13,FedProx,3120,95.11111111111111,94.96383374903529,98.05501973027499,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,13,TrustAgent-IIoT,3120,98.25,98.1726291599335,98.7954169667541,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,14,FedAvg,3360,95.13888888888889,95.05299648831618,96.89513438470459,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,14,FedProx,3360,95.11111111111111,94.96300058558266,98.05410964315898,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,14,TrustAgent-IIoT,3360,98.22222222222223,98.13784355441081,98.7983126984869,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,15,FedAvg,3600,95.11111111111111,95.03973757241491,96.8921972853756,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,15,FedProx,3600,95.05555555555556,94.88793749271956,98.06246589758788,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,15,TrustAgent-IIoT,3600,98.25,98.18707895369666,98.81018519859136,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,16,FedAvg,3840,95.08333333333333,94.99552436405875,96.91567339620933,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,16,FedProx,3840,95.08333333333333,94.92171649136118,98.06602351085961,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,16,TrustAgent-IIoT,3840,98.16666666666667,98.09090082803085,98.80418689714486,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,17,FedAvg,4080,95.16666666666667,95.07472053724258,96.9099646679361,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,17,FedProx,4080,95.11111111111111,94.95361066975508,98.05890828431617,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,17,TrustAgent-IIoT,4080,98.22222222222223,98.15122910294994,98.81394964984398,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,18,FedAvg,4320,95.16666666666667,95.10456492982152,96.85796559953437,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,18,FedProx,4320,95.13888888888889,94.98376114006486,98.03247439035539,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,18,TrustAgent-IIoT,4320,98.27777777777777,98.21643673448575,98.82913155764305,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,19,FedAvg,4560,95.13888888888889,95.04861975786865,96.88191743772418,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,19,FedProx,4560,95.02777777777777,94.86404168685027,98.03346721266378,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,19,TrustAgent-IIoT,4560,98.27777777777777,98.210945083481,98.83103446706747,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,20,FedAvg,4800,95.13888888888889,95.0600235698208,96.90909594841625,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,20,FedProx,4800,95.08333333333333,94.91676753778069,98.05870144633526,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,20,TrustAgent-IIoT,4800,98.27777777777777,98.20556346675534,98.83417840437735,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,21,FedAvg,5040,95.22222222222221,95.14922294695636,96.8804282042616,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,21,FedProx,5040,95.08333333333333,94.9190584293051,98.0312333624699,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,21,TrustAgent-IIoT,5040,98.27777777777777,98.19809992473346,98.82420881369731,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,22,FedAvg,5280,95.22222222222221,95.15154471898039,96.87976632272269,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,22,FedProx,5280,95.13888888888889,94.97447381926666,98.02759301400583,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,22,TrustAgent-IIoT,5280,98.27777777777777,98.19509012894257,98.80398005916393,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,23,FedAvg,5520,95.27777777777777,95.20839342082307,96.85300148799243,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,23,FedProx,5520,95.13888888888889,94.98237529635648,97.99745672018668,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,23,TrustAgent-IIoT,5520,98.27777777777777,98.19567866688551,98.8064621149349,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,24,FedAvg,5760,95.33333333333334,95.27011272744164,96.87693264238416,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,24,FedProx,5760,95.22222222222221,95.0761329388904,97.99181004330774,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,24,TrustAgent-IIoT,5760,98.33333333333333,98.26743859942773,98.80364911839447,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,25,FedAvg,6000,95.30555555555556,95.25264569416495,96.88222769469556,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,25,FedProx,6000,95.22222222222221,95.078589296256,97.99030012604707,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,25,TrustAgent-IIoT,6000,98.25,98.17951706392664,98.80637937974254,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,26,FedAvg,6240,95.33333333333334,95.28342051954934,96.88102803440626,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,26,FedProx,6240,95.19444444444444,95.04108821173301,98.02173949914597,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,26,TrustAgent-IIoT,6240,98.33333333333333,98.26703057705127,98.80195304695098,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,27,FedAvg,6480,95.27777777777777,95.22255560348086,96.88152444556046,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,27,FedProx,6480,95.22222222222221,95.0709623749453,98.0259796777547,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,27,TrustAgent-IIoT,6480,98.25,98.1894849358553,98.80298723685556,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,28,FedAvg,6720,95.30555555555556,95.2554402546366,96.88322051700395,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,28,FedProx,6720,95.19444444444444,95.0408289481145,98.0291029312665,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,28,TrustAgent-IIoT,6720,98.27777777777777,98.20454293224074,98.81088844772646,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,29,FedAvg,6960,95.27777777777777,95.22255560348086,96.8845442800818,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,29,FedProx,6960,95.13888888888889,94.98172099244837,98.0154309407281,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,29,TrustAgent-IIoT,6960,98.25,98.19054628458474,98.80716536407,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,30,FedAvg,7200,95.25,95.1888402382011,96.88466838287034,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,30,FedProx,7200,95.16666666666667,95.01337246122124,98.0178302613067,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,11,30,TrustAgent-IIoT,7200,98.25,98.19309573219222,98.8117571672463,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,1,FedAvg,240,94.66666666666667,94.33634149516769,96.88032621806938,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,1,FedProx,240,95.0,94.65093853571668,98.6561967872391,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,1,TrustAgent-IIoT,240,97.66666666666667,97.37142292878104,98.85729580433875,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,2,FedAvg,480,94.75,94.38231970721864,96.94310912166797,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,2,FedProx,480,95.47222222222223,95.1349273000025,98.7999688457632,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,2,TrustAgent-IIoT,480,98.02777777777779,97.77113912707168,98.96380533978875,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,3,FedAvg,720,94.72222222222221,94.35175924657517,96.94854529877426,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,3,FedProx,720,95.52777777777777,95.22862834554844,98.80157004701996,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,3,TrustAgent-IIoT,720,98.02777777777779,97.75858830845908,99.04783875389379,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,4,FedAvg,960,94.77777777777779,94.42869202321118,96.92608894534605,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,4,FedProx,960,95.5,95.18902861862966,98.83986050176507,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,4,TrustAgent-IIoT,960,98.27777777777777,98.0465374312882,99.07250911399802,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,5,FedAvg,1200,94.86111111111111,94.51775061478588,96.9248435665908,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,5,FedProx,1200,95.47222222222223,95.15114921216966,98.85278871931969,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,5,TrustAgent-IIoT,1200,98.38888888888889,98.16341016456607,99.15757045977406,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,6,FedAvg,1440,95.0,94.67133742551196,96.93749503331091,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,6,FedProx,1440,95.44444444444444,95.13658809925491,98.82509386795269,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,6,TrustAgent-IIoT,1440,98.5,98.30061032436372,99.11987304253145,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,7,FedAvg,1680,95.02777777777777,94.7024357515304,96.93980787957068,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,7,FedProx,1680,95.44444444444444,95.1306588856875,98.84387338886536,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,7,TrustAgent-IIoT,1680,98.36111111111111,98.15916968508617,99.13396756717434,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,8,FedAvg,1920,95.0,94.67637518976824,96.91242931487169,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,8,FedProx,1920,95.44444444444444,95.14097617847523,98.86789140771684,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,8,TrustAgent-IIoT,1920,98.5,98.29725165094769,99.1612472922896,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,9,FedAvg,2160,95.11111111111111,94.80285106814306,96.92745293160182,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,9,FedProx,2160,95.5,95.19877654935013,98.85381665099071,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,9,TrustAgent-IIoT,2160,98.30555555555556,98.05761200930195,99.14640158681021,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,10,FedAvg,2400,95.16666666666667,94.86720302115098,96.94085557915845,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,10,FedProx,2400,95.55555555555556,95.26099590474747,98.84745138179714,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,10,TrustAgent-IIoT,2400,98.33333333333333,98.09483139646889,99.1390281538624,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,11,FedAvg,2640,95.11111111111111,94.79575382171036,96.92875761410733,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,11,FedProx,2640,95.55555555555556,95.25258924018509,98.85496319016221,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,11,TrustAgent-IIoT,2640,98.33333333333333,98.1149783799184,99.13254427716834,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,12,FedAvg,2880,95.11111111111111,94.79617202367379,96.92741339576833,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,12,FedProx,2880,95.58333333333333,95.27730725580128,98.85982609768277,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,12,TrustAgent-IIoT,2880,98.27777777777777,98.04796254583754,99.1178369471062,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,13,FedAvg,3120,95.0,94.67282242638929,96.91231070737118,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,13,FedProx,3120,95.61111111111111,95.29730599640746,98.86079472560353,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,13,TrustAgent-IIoT,3120,98.41666666666666,98.17737109192454,99.14167705470692,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,14,FedAvg,3360,95.05555555555556,94.74004162975248,96.92259002408127,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,14,FedProx,3360,95.69444444444444,95.40178872631768,98.8644122543688,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,14,TrustAgent-IIoT,3360,98.30555555555556,98.07612450988212,99.13238613383433,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,15,FedAvg,3600,95.02777777777777,94.68519664134946,96.9138130690442,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,15,FedProx,3600,95.66666666666667,95.36411579234374,98.8630680360298,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,15,TrustAgent-IIoT,3600,98.30555555555556,98.07711686136862,99.12020909711622,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,16,FedAvg,3840,95.08333333333333,94.74559626847562,96.92770991451958,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,16,FedProx,3840,95.58333333333333,95.28686122935076,98.86370060936581,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,16,TrustAgent-IIoT,3840,98.33333333333333,98.11344940710443,99.11726367752044,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,17,FedAvg,4080,95.11111111111111,94.78511097108469,96.92832271993883,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,17,FedProx,4080,95.55555555555556,95.24149803511665,98.87571950274992,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,17,TrustAgent-IIoT,4080,98.41666666666666,98.19575244785685,99.13044887799282,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,18,FedAvg,4320,95.11111111111111,94.78511097108469,96.93567638496991,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,18,FedProx,4320,95.52777777777777,95.2105332627271,98.8747311069124,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,18,TrustAgent-IIoT,4320,98.33333333333333,98.11182307697621,99.13222799050033,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,19,FedAvg,4560,95.08333333333333,94.75614804220622,96.94065789999094,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,19,FedProx,4560,95.47222222222223,95.16008210060491,98.8737427110749,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,19,TrustAgent-IIoT,4560,98.30555555555556,98.09225790760688,99.13301870717034,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,20,FedAvg,4800,95.22222222222221,94.93591440779939,96.94459171542424,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,20,FedProx,4800,95.38888888888889,95.05683360263272,98.884654601121,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,20,TrustAgent-IIoT,4800,98.38888888888889,98.17195862244836,99.1338687275906,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,21,FedAvg,5040,95.22222222222221,94.92424740339345,96.93642756580641,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,21,FedProx,5040,95.47222222222223,95.14039046412292,98.8846941369545,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,21,TrustAgent-IIoT,5040,98.38888888888889,98.17195862244836,99.14816093140098,15,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
Edge-IIoTset-calibrated,29,22,FedAvg,5280,95.25,94.94708185948045,96.94587663001299,20,observed_in_simulator,incremental prefix refit on generated training events; fixed held-out generated test partition
